Date,Vegetable_Name,Season,Daily_Arrival_MT,Estimated_Sales_MT,Wholesale_Price_Rs_kg,Supply_Status
2023-07-02,Tomato,Yala,111.47,83.6,71.77,Stable
2023-07-03,Tomato,Yala,125.51,94.13,63.74,Stable
2023-07-04,Tomato,Yala,104.51,78.38,76.55,Stable
2023-07-05,Tomato,Yala,108.96,81.72,73.42,Stable
2023-07-06,Tomato,Yala,108.59,81.44,73.67,Stable
2023-07-07,Tomato,Yala,109.16,81.87,73.29,Stable
2023-07-08,Tomato,Yala,103.48,77.61,77.31,Stable
2023-07-09,Tomato,Yala,119.17,89.38,67.13,Stable
2023-07-10,Tomato,Yala,108.56,81.42,73.69,Stable
2023-07-11,Tomato,Yala,116.19,87.14,68.85,Stable
2023-07-12,Tomato,Yala,116.35,87.26,68.76,Stable
2023-07-13,Tomato,Yala,110.38,82.78,72.48,Stable
2023-07-14,Tomato,Yala,113.56,85.17,70.45,Stable
2023-07-15,Tomato,Yala,107.92,80.94,74.13,Stable
2023-07-16,Tomato,Yala,124.46,93.34,64.28,Stable
2023-07-17,Tomato,Yala,113.67,85.25,70.38,Stable
2023-07-18,Tomato,Yala,108.23,81.17,73.92,Stable
2023-07-19,Tomato,Yala,109.11,81.83,73.32,Stable
2023-07-20,Tomato,Yala,113.88,85.41,70.25,Stable
2023-07-21,Tomato,Yala,124.07,93.05,64.48,Stable
2023-07-22,Tomato,Yala,119.62,89.72,66.88,Stable
2023-07-23,Tomato,Yala,116.13,87.1,68.89,Stable
2023-07-24,Tomato,Yala,111.89,83.92,71.5,Stable
2023-07-25,Tomato,Yala,123.78,92.84,64.63,Stable
2023-07-26,Tomato,Yala,109.29,81.97,73.2,Stable
2023-07-27,Tomato,Yala,125.55,94.16,63.72,Stable
2023-07-28,Tomato,Yala,104.9,78.68,76.26,Stable
2023-07-29,Tomato,Yala,105.42,79.06,75.89,Stable
2023-07-30,Tomato,Yala,105.43,79.07,75.88,Stable
2023-07-31,Tomato,Yala,109.39,82.04,73.13,Stable
2023-08-01,Tomato,Yala,116.03,87.02,68.95,Stable
2023-08-02,Tomato,Yala,104.4,78.3,76.63,Stable
2023-08-03,Tomato,Yala,122.79,92.09,65.15,Stable
2023-08-04,Tomato,Yala,124.13,93.1,64.45,Stable
2023-08-05,Tomato,Yala,117.84,88.38,67.89,Stable
2023-08-06,Tomato,Yala,122.12,91.59,65.51,Stable
2023-08-07,Tomato,Yala,107.17,80.38,74.65,Stable
2023-08-08,Tomato,Yala,119.03,89.27,67.21,Stable
2023-08-09,Tomato,Yala,116.5,87.38,68.67,Stable
2023-08-10,Tomato,Yala,124.4,93.3,64.31,Stable
2023-08-11,Tomato,Yala,123.46,92.6,64.8,Stable
2023-08-12,Tomato,Yala,115.41,86.56,69.32,Stable
2023-08-13,Tomato,Yala,117.03,87.77,68.36,Stable
2023-08-14,Tomato,Yala,105.85,79.39,75.58,Stable
2023-08-15,Tomato,Yala,124.32,93.24,64.35,Stable
2023-08-16,Tomato,Yala,109.51,82.13,73.05,Stable
2023-08-17,Tomato,Yala,105.37,79.03,75.92,Stable
2023-08-18,Tomato,Yala,120.28,90.21,66.51,Stable
2023-08-19,Tomato,Yala,107.21,80.41,74.62,Stable
2023-08-20,Tomato,Yala,107.27,80.45,74.58,Stable
2023-08-21,Tomato,Yala,119.58,89.68,66.9,Stable
2023-08-22,Tomato,Yala,111.98,83.98,71.44,Stable
2023-08-23,Tomato,Yala,117.7,88.28,67.97,Stable
2023-08-24,Tomato,Yala,125.65,94.24,63.67,Stable
2023-08-25,Tomato,Yala,111.72,83.79,71.61,Stable
2023-08-26,Tomato,Yala,111.73,83.8,71.6,Stable
2023-08-27,Tomato,Yala,124.09,93.07,64.47,Stable
2023-08-28,Tomato,Yala,107.41,80.56,74.48,Stable
2023-08-29,Tomato,Yala,116.5,87.38,68.67,Stable
2023-08-30,Tomato,Yala,118.99,89.24,67.23,Stable
2023-08-31,Tomato,Yala,109.84,82.38,72.83,Stable
2023-09-01,Tomato,Off-season,35.47,26.6,112.76,Low
2023-09-02,Tomato,Off-season,39.71,29.78,100.72,Low
2023-09-03,Tomato,Off-season,39.95,29.96,100.12,Low
2023-09-04,Tomato,Off-season,38.66,28.99,103.47,Low
2023-09-05,Tomato,Off-season,37.17,27.88,107.62,Low
2023-09-06,Tomato,Off-season,39.38,29.54,101.58,Low
2023-09-07,Tomato,Off-season,36.82,27.62,108.65,Low
2023-09-08,Tomato,Off-season,35.8,26.85,111.72,Low
2023-09-09,Tomato,Off-season,36.91,27.68,108.38,Low
2023-09-10,Tomato,Off-season,39.46,29.6,101.36,Low
2023-09-11,Tomato,Off-season,41.11,30.83,97.3,Low
2023-09-12,Tomato,Off-season,37.0,27.75,108.11,Low
2023-09-13,Tomato,Off-season,38.46,28.84,104.01,Low
2023-09-14,Tomato,Off-season,38.74,29.06,103.26,Low
2023-09-15,Tomato,Off-season,34.52,25.89,115.86,Low
2023-09-16,Tomato,Off-season,37.24,27.93,107.41,Low
2023-09-17,Tomato,Off-season,36.73,27.55,108.89,Low
2023-09-18,Tomato,Off-season,34.79,26.09,114.99,Low
2023-09-19,Tomato,Off-season,35.27,26.45,113.42,Low
2023-09-20,Tomato,Off-season,37.06,27.8,107.92,Low
2023-09-21,Tomato,Off-season,37.7,28.28,106.09,Low
2023-09-22,Tomato,Off-season,40.82,30.62,97.98,Low
2023-09-23,Tomato,Off-season,34.95,26.21,114.45,Low
2023-09-24,Tomato,Off-season,41.62,31.21,96.1,Low
2023-09-25,Tomato,Off-season,36.23,27.17,110.4,Low
2023-09-26,Tomato,Off-season,39.05,29.29,102.44,Low
2023-09-27,Tomato,Off-season,36.45,27.34,109.73,Low
2023-09-28,Tomato,Off-season,38.29,28.72,104.47,Low
2023-09-29,Tomato,Off-season,41.11,30.83,97.31,Low
2023-09-30,Tomato,Off-season,37.65,28.24,106.25,Low
2023-10-01,Tomato,Maha,186.45,139.84,64.36,High
2023-10-02,Tomato,Maha,185.9,139.43,64.55,High
2023-10-03,Tomato,Maha,174.11,130.58,68.92,Stable
2023-10-04,Tomato,Maha,159.7,119.78,75.14,Stable
2023-10-05,Tomato,Maha,168.35,126.26,71.28,Stable
2023-10-06,Tomato,Maha,169.42,127.06,70.83,Stable
2023-10-07,Tomato,Maha,156.17,117.13,76.84,Stable
2023-10-08,Tomato,Maha,172.34,129.26,69.63,Stable
2023-10-09,Tomato,Maha,163.04,122.28,73.6,Stable
2023-10-10,Tomato,Maha,155.42,116.56,77.21,Stable
2023-10-11,Tomato,Maha,176.52,132.39,67.98,Stable
2023-10-12,Tomato,Maha,176.63,132.47,67.94,Stable
2023-10-13,Tomato,Maha,184.02,138.02,65.21,High
2023-10-14,Tomato,Maha,156.13,117.1,76.86,Stable
2023-10-15,Tomato,Maha,166.04,124.53,72.27,Stable
2023-10-16,Tomato,Maha,173.74,130.3,69.07,Stable
2023-10-17,Tomato,Maha,156.76,117.57,76.55,Stable
2023-10-18,Tomato,Maha,188.62,141.46,63.62,High
2023-10-19,Tomato,Maha,171.31,128.48,70.05,Stable
2023-10-20,Tomato,Maha,162.43,121.82,73.88,Stable
2023-10-21,Tomato,Maha,181.93,136.45,65.96,High
2023-10-22,Tomato,Maha,180.53,135.4,66.47,High
2023-10-23,Tomato,Maha,180.32,135.24,66.55,High
2023-10-24,Tomato,Maha,173.51,130.13,69.16,Stable
2023-10-25,Tomato,Maha,176.76,132.57,67.89,Stable
2023-10-26,Tomato,Maha,182.93,137.2,65.6,High
2023-10-27,Tomato,Maha,155.74,116.8,77.05,Stable
2023-10-28,Tomato,Maha,177.04,132.78,67.78,Stable
2023-10-29,Tomato,Maha,157.11,117.83,76.38,Stable
2023-10-30,Tomato,Maha,171.26,128.44,70.07,Stable
2023-10-31,Tomato,Maha,160.73,120.55,74.66,Stable
2023-11-01,Tomato,Maha,180.29,135.22,66.56,High
2023-11-02,Tomato,Maha,169.61,127.21,70.75,Stable
2023-11-03,Tomato,Maha,160.86,120.65,74.6,Stable
2023-11-04,Tomato,Maha,176.5,132.38,67.99,Stable
2023-11-05,Tomato,Maha,157.34,118.0,76.27,Stable
2023-11-06,Tomato,Maha,180.18,135.14,66.6,High
2023-11-07,Tomato,Maha,167.15,125.36,71.79,Stable
2023-11-08,Tomato,Maha,184.81,138.61,64.93,High
2023-11-09,Tomato,Maha,183.12,137.34,65.53,High
2023-11-10,Tomato,Maha,158.46,118.84,75.73,Stable
2023-11-11,Tomato,Maha,188.74,141.56,63.58,High
2023-11-12,Tomato,Maha,174.49,130.87,68.77,Stable
2023-11-13,Tomato,Maha,167.55,125.66,71.62,Stable
2023-11-14,Tomato,Maha,156.21,117.16,76.82,Stable
2023-11-15,Tomato,Maha,167.62,125.72,71.59,Stable
2023-11-16,Tomato,Maha,187.35,140.51,64.05,High
2023-11-17,Tomato,Maha,156.47,117.35,76.69,Stable
2023-11-18,Tomato,Maha,174.27,130.7,68.86,Stable
2023-11-19,Tomato,Maha,187.09,140.32,64.14,High
2023-11-20,Tomato,Maha,183.4,137.55,65.43,High
2023-11-21,Tomato,Maha,160.19,120.14,74.91,Stable
2023-11-22,Tomato,Maha,157.6,118.2,76.14,Stable
2023-11-23,Tomato,Maha,159.11,119.33,75.42,Stable
2023-11-24,Tomato,Maha,166.14,124.6,72.23,Stable
2023-11-25,Tomato,Maha,168.52,126.39,71.21,Stable
2023-11-26,Tomato,Maha,182.59,136.94,65.72,High
2023-11-27,Tomato,Maha,170.31,127.73,70.46,Stable
2023-11-28,Tomato,Maha,181.71,136.28,66.04,High
2023-11-29,Tomato,Maha,163.87,122.9,73.23,Stable
2023-11-30,Tomato,Maha,182.4,136.8,65.79,High
2023-12-01,Tomato,Maha,179.1,134.32,67.0,High
2023-12-02,Tomato,Maha,168.37,126.28,71.27,Stable
2023-12-03,Tomato,Maha,158.65,118.99,75.64,Stable
2023-12-04,Tomato,Maha,168.68,126.51,71.14,Stable
2023-12-05,Tomato,Maha,172.39,129.29,69.61,Stable
2023-12-06,Tomato,Maha,173.44,130.08,69.19,Stable
2023-12-07,Tomato,Maha,173.06,129.8,69.34,Stable
2023-12-08,Tomato,Maha,178.97,134.23,67.05,High
2023-12-09,Tomato,Maha,177.2,132.9,67.72,Stable
2023-12-10,Tomato,Maha,159.79,119.84,75.1,Stable
2023-12-11,Tomato,Maha,158.77,119.08,75.58,Stable
2023-12-12,Tomato,Maha,184.28,138.21,65.12,High
2023-12-13,Tomato,Maha,188.32,141.24,63.72,High
2023-12-14,Tomato,Maha,161.05,120.79,74.51,Stable
2023-12-15,Tomato,Maha,182.34,136.76,65.81,High
2023-12-16,Tomato,Maha,174.9,131.18,68.61,Stable
2023-12-17,Tomato,Maha,155.99,116.99,76.93,Stable
2023-12-18,Tomato,Maha,168.61,126.46,71.17,Stable
2023-12-19,Tomato,Maha,157.87,118.4,76.01,Stable
2023-12-20,Tomato,Maha,188.21,141.16,63.76,High
2023-12-21,Tomato,Maha,184.53,138.4,65.03,High
2023-12-22,Tomato,Maha,182.68,137.01,65.69,High
2023-12-23,Tomato,Maha,166.97,125.23,71.87,Stable
2023-12-24,Tomato,Maha,159.7,119.78,75.14,Stable
2023-12-25,Tomato,Maha,165.75,124.31,72.4,Stable
2023-12-26,Tomato,Maha,158.73,119.05,75.6,Stable
2023-12-27,Tomato,Maha,178.15,133.61,67.36,Stable
2023-12-28,Tomato,Maha,182.48,136.86,65.76,High
2023-12-29,Tomato,Maha,183.12,137.34,65.53,High
2023-12-30,Tomato,Maha,180.15,135.11,66.61,High
2023-12-31,Tomato,Maha,157.15,117.86,76.36,Stable
2024-01-01,Tomato,Maha,160.77,120.58,74.64,Stable
2024-01-02,Tomato,Maha,167.69,125.77,71.56,Stable
2024-01-03,Tomato,Maha,163.71,122.78,73.3,Stable
2024-01-04,Tomato,Maha,177.65,133.24,67.55,Stable
2024-01-05,Tomato,Maha,178.68,134.01,67.16,Stable
2024-01-06,Tomato,Maha,158.29,118.72,75.81,Stable
2024-01-07,Tomato,Maha,172.79,129.59,69.45,Stable
2024-01-08,Tomato,Maha,163.27,122.45,73.5,Stable
2024-01-09,Tomato,Maha,175.57,131.68,68.35,Stable
2024-01-10,Tomato,Maha,166.2,124.65,72.2,Stable
2024-01-11,Tomato,Maha,165.91,124.43,72.33,Stable
2024-01-12,Tomato,Maha,167.64,125.73,71.58,Stable
2024-01-13,Tomato,Maha,178.65,133.99,67.17,Stable
2024-01-14,Tomato,Maha,159.11,119.33,75.42,Stable
2024-01-15,Tomato,Maha,186.25,139.69,64.43,High
2024-01-16,Tomato,Maha,167.69,125.77,71.56,Stable
2024-01-17,Tomato,Maha,171.48,128.61,69.98,Stable
2024-01-18,Tomato,Maha,187.68,140.76,63.94,High
2024-01-19,Tomato,Maha,172.94,129.7,69.39,Stable
2024-01-20,Tomato,Maha,179.8,134.85,66.74,High
2024-01-21,Tomato,Maha,182.95,137.21,65.59,High
2024-01-22,Tomato,Maha,177.86,133.4,67.47,Stable
2024-01-23,Tomato,Maha,168.94,126.7,71.03,Stable
2024-01-24,Tomato,Maha,162.54,121.9,73.83,Stable
2024-01-25,Tomato,Maha,165.75,124.31,72.4,Stable
2024-01-26,Tomato,Maha,178.86,134.15,67.09,High
2024-01-27,Tomato,Maha,186.86,140.15,64.22,High
2024-01-28,Tomato,Maha,182.4,136.8,65.79,High
2024-01-29,Tomato,Maha,156.94,117.7,76.46,Stable
2024-01-30,Tomato,Maha,165.33,124.0,72.58,Stable
2024-01-31,Tomato,Maha,174.8,131.1,68.65,Stable
2024-02-01,Tomato,Maha,156.82,117.62,76.52,Stable
2024-02-02,Tomato,Maha,162.69,122.02,73.76,Stable
2024-02-03,Tomato,Maha,184.81,138.61,64.93,High
2024-02-04,Tomato,Maha,181.49,136.12,66.12,High
2024-02-05,Tomato,Maha,158.44,118.83,75.74,Stable
2024-02-06,Tomato,Maha,189.18,141.88,63.43,High
2024-02-07,Tomato,Maha,166.34,124.76,72.14,Stable
2024-02-08,Tomato,Maha,186.74,140.06,64.26,High
2024-02-09,Tomato,Maha,167.55,125.66,71.62,Stable
2024-02-10,Tomato,Maha,185.13,138.85,64.82,High
2024-02-11,Tomato,Maha,182.9,137.18,65.61,High
2024-02-12,Tomato,Maha,185.33,139.0,64.75,High
2024-02-13,Tomato,Maha,188.44,141.33,63.68,High
2024-02-14,Tomato,Maha,172.96,129.72,69.38,Stable
2024-02-15,Tomato,Maha,176.03,132.02,68.17,Stable
2024-02-16,Tomato,Maha,162.87,122.15,73.68,Stable
2024-02-17,Tomato,Maha,162.58,121.94,73.81,Stable
2024-02-18,Tomato,Maha,164.97,123.73,72.74,Stable
2024-02-19,Tomato,Maha,179.99,134.99,66.67,High
2024-02-20,Tomato,Maha,159.28,119.46,75.34,Stable
2024-02-21,Tomato,Maha,183.74,137.8,65.31,High
2024-02-22,Tomato,Maha,186.68,140.01,64.28,High
2024-02-23,Tomato,Maha,178.52,133.89,67.22,Stable
2024-02-24,Tomato,Maha,160.04,120.03,74.98,Stable
2024-02-25,Tomato,Maha,188.32,141.24,63.72,High
2024-02-26,Tomato,Maha,181.08,135.81,66.27,High
2024-02-27,Tomato,Maha,159.38,119.54,75.29,Stable
2024-02-28,Tomato,Maha,171.4,128.55,70.01,Stable
2024-02-29,Tomato,Maha,173.41,130.06,69.2,Stable
2024-03-01,Tomato,Maha,165.13,123.85,72.67,Stable
2024-03-02,Tomato,Maha,162.87,122.15,73.68,Stable
2024-03-03,Tomato,Maha,159.38,119.54,75.29,Stable
2024-03-04,Tomato,Maha,164.81,123.61,72.81,Stable
2024-03-05,Tomato,Maha,163.42,122.56,73.43,Stable
2024-03-06,Tomato,Maha,171.77,128.83,69.86,Stable
2024-03-07,Tomato,Maha,175.7,131.77,68.3,Stable
2024-03-08,Tomato,Maha,161.75,121.31,74.19,Stable
2024-03-09,Tomato,Maha,173.04,129.78,69.35,Stable
2024-03-10,Tomato,Maha,187.3,140.48,64.07,High
2024-03-11,Tomato,Maha,166.07,124.55,72.26,Stable
2024-03-12,Tomato,Maha,185.27,138.95,64.77,High
2024-03-13,Tomato,Maha,176.44,132.33,68.01,Stable
2024-03-14,Tomato,Maha,165.91,124.43,72.33,Stable
2024-03-15,Tomato,Maha,178.44,133.83,67.25,Stable
2024-03-16,Tomato,Maha,156.88,117.66,76.49,Stable
2024-03-17,Tomato,Maha,182.4,136.8,65.79,High
2024-03-18,Tomato,Maha,179.51,134.63,66.85,High
2024-03-19,Tomato,Maha,185.61,139.21,64.65,High
2024-03-20,Tomato,Maha,186.28,139.71,64.42,High
2024-03-21,Tomato,Maha,186.36,139.77,64.39,High
2024-03-22,Tomato,Maha,156.27,117.2,76.79,Stable
2024-03-23,Tomato,Maha,159.49,119.62,75.24,Stable
2024-03-24,Tomato,Maha,188.21,141.16,63.76,High
2024-03-25,Tomato,Maha,156.49,117.37,76.68,Stable
2024-03-26,Tomato,Maha,177.75,133.31,67.51,Stable
2024-03-27,Tomato,Maha,166.23,124.67,72.19,Stable
2024-03-28,Tomato,Maha,159.24,119.43,75.36,Stable
2024-03-29,Tomato,Maha,174.6,130.95,68.73,Stable
2024-03-30,Tomato,Maha,170.31,127.73,70.46,Stable
2024-03-31,Tomato,Maha,155.12,116.34,77.36,Stable
2024-04-01,Tomato,Off-season,37.06,27.8,107.92,Low
2024-04-02,Tomato,Off-season,38.08,28.56,105.04,Low
2024-04-03,Tomato,Off-season,38.33,28.75,104.35,Low
2024-04-04,Tomato,Off-season,36.21,27.16,110.46,Low
2024-04-05,Tomato,Off-season,36.57,27.43,109.38,Low
2024-04-06,Tomato,Off-season,41.04,30.78,97.47,Low
2024-04-07,Tomato,Off-season,38.47,28.85,103.98,Low
2024-04-08,Tomato,Off-season,41.05,30.79,97.45,Low
2024-04-09,Tomato,Off-season,39.28,29.46,101.83,Low
2024-04-10,Tomato,Off-season,35.43,26.57,112.91,Low
2024-04-11,Tomato,Off-season,40.27,30.2,99.33,Low
2024-04-12,Tomato,Off-season,35.31,26.48,113.29,Low
2024-04-13,Tomato,Off-season,40.04,30.03,99.9,Low
2024-04-14,Tomato,Off-season,36.5,27.38,109.6,Low
2024-04-15,Tomato,Off-season,37.63,28.22,106.3,Low
2024-04-16,Tomato,Off-season,39.62,29.71,100.97,Low
2024-04-17,Tomato,Off-season,40.78,30.58,98.08,Low
2024-04-18,Tomato,Off-season,40.08,30.06,99.8,Low
2024-04-19,Tomato,Off-season,36.54,27.4,109.46,Low
2024-04-20,Tomato,Off-season,41.4,31.05,96.63,Low
2024-04-21,Tomato,Off-season,41.54,31.16,96.29,Low
2024-04-22,Tomato,Off-season,40.01,30.01,99.97,Low
2024-04-23,Tomato,Off-season,36.71,27.53,108.96,Low
2024-04-24,Tomato,Off-season,38.36,28.77,104.27,Low
2024-04-25,Tomato,Off-season,36.67,27.5,109.09,Low
2024-04-26,Tomato,Off-season,39.92,29.94,100.19,Low
2024-04-27,Tomato,Off-season,37.46,28.1,106.78,Low
2024-04-28,Tomato,Off-season,41.94,31.46,95.37,Low
2024-04-29,Tomato,Off-season,37.33,28.0,107.14,Low
2024-04-30,Tomato,Off-season,40.73,30.55,98.21,Low
2024-05-01,Tomato,Yala,114.35,85.76,69.96,Stable
2024-05-02,Tomato,Yala,109.63,82.22,72.97,Stable
2024-05-03,Tomato,Yala,123.34,92.5,64.86,Stable
2024-05-04,Tomato,Yala,117.99,88.49,67.8,Stable
2024-05-05,Tomato,Yala,106.3,79.72,75.26,Stable
2024-05-06,Tomato,Yala,103.86,77.9,77.03,Stable
2024-05-07,Tomato,Yala,114.3,85.72,69.99,Stable
2024-05-08,Tomato,Yala,106.48,79.86,75.13,Stable
2024-05-09,Tomato,Yala,120.88,90.66,66.18,Stable
2024-05-10,Tomato,Yala,120.16,90.12,66.58,Stable
2024-05-11,Tomato,Yala,109.69,82.27,72.93,Stable
2024-05-12,Tomato,Yala,121.01,90.76,66.11,Stable
2024-05-13,Tomato,Yala,103.36,77.52,77.4,Stable
2024-05-14,Tomato,Yala,125.39,94.04,63.8,Stable
2024-05-15,Tomato,Yala,111.64,83.73,71.66,Stable
2024-05-16,Tomato,Yala,103.95,77.96,76.96,Stable
2024-05-17,Tomato,Yala,103.91,77.93,76.99,Stable
2024-05-18,Tomato,Yala,110.91,83.18,72.13,Stable
2024-05-19,Tomato,Yala,125.25,93.94,63.87,Stable
2024-05-20,Tomato,Yala,123.3,92.48,64.88,Stable
2024-05-21,Tomato,Yala,104.45,78.34,76.59,Stable
2024-05-22,Tomato,Yala,107.44,80.58,74.46,Stable
2024-05-23,Tomato,Yala,104.56,78.42,76.51,Stable
2024-05-24,Tomato,Yala,104.26,78.2,76.73,Stable
2024-05-25,Tomato,Yala,105.1,78.82,76.12,Stable
2024-05-26,Tomato,Yala,120.79,90.59,66.23,Stable
2024-05-27,Tomato,Yala,107.95,80.96,74.11,Stable
2024-05-28,Tomato,Yala,108.11,81.08,74.0,Stable
2024-05-29,Tomato,Yala,124.09,93.07,64.47,Stable
2024-05-30,Tomato,Yala,125.06,93.8,63.97,Stable
2024-05-31,Tomato,Yala,109.78,82.34,72.87,Stable
2024-06-01,Tomato,Yala,121.08,90.81,66.07,Stable
2024-06-02,Tomato,Yala,114.12,85.59,70.1,Stable
2024-06-03,Tomato,Yala,104.34,78.26,76.67,Stable
2024-06-04,Tomato,Yala,121.62,91.22,65.78,Stable
2024-06-05,Tomato,Yala,107.45,80.59,74.45,Stable
2024-06-06,Tomato,Yala,116.3,87.22,68.79,Stable
2024-06-07,Tomato,Yala,116.58,87.44,68.62,Stable
2024-06-08,Tomato,Yala,113.98,85.48,70.19,Stable
2024-06-09,Tomato,Yala,103.76,77.82,77.1,Stable
2024-06-10,Tomato,Yala,121.45,91.09,65.87,Stable
2024-06-11,Tomato,Yala,119.6,89.7,66.89,Stable
2024-06-12,Tomato,Yala,111.5,83.62,71.75,Stable
2024-06-13,Tomato,Yala,120.48,90.36,66.4,Stable
2024-06-14,Tomato,Yala,108.34,81.26,73.84,Stable
2024-06-15,Tomato,Yala,111.28,83.46,71.89,Stable
2024-06-16,Tomato,Yala,115.91,86.93,69.02,Stable
2024-06-17,Tomato,Yala,125.59,94.19,63.7,Stable
2024-06-18,Tomato,Yala,123.65,92.74,64.7,Stable
2024-06-19,Tomato,Yala,119.28,89.46,67.07,Stable
2024-06-20,Tomato,Yala,112.53,84.4,71.09,Stable
2024-06-21,Tomato,Yala,115.96,86.97,68.99,Stable
2024-06-22,Tomato,Yala,106.31,79.73,75.25,Stable
2024-06-23,Tomato,Yala,110.62,82.96,72.32,Stable
2024-06-24,Tomato,Yala,104.7,78.53,76.41,Stable
2024-06-25,Tomato,Yala,126.04,94.53,63.47,Stable
2024-06-26,Tomato,Yala,112.33,84.25,71.22,Stable
2024-06-27,Tomato,Yala,114.71,86.03,69.74,Stable
2024-06-28,Tomato,Yala,112.91,84.68,70.85,Stable
2024-06-29,Tomato,Yala,125.79,94.34,63.6,Stable
2024-06-30,Tomato,Yala,104.36,78.27,76.66,Stable
2024-07-01,Tomato,Yala,110.16,82.62,72.62,Stable
2024-07-02,Tomato,Yala,114.65,85.99,69.78,Stable
2024-07-03,Tomato,Yala,124.11,93.08,64.46,Stable
2024-07-04,Tomato,Yala,118.98,89.24,67.24,Stable
2024-07-05,Tomato,Yala,120.25,90.19,66.53,Stable
2024-07-06,Tomato,Yala,116.47,87.35,68.69,Stable
2024-07-07,Tomato,Yala,118.24,88.68,67.66,Stable
2024-07-08,Tomato,Yala,111.23,83.42,71.92,Stable
2024-07-09,Tomato,Yala,106.41,79.81,75.18,Stable
2024-07-10,Tomato,Yala,106.74,80.05,74.95,Stable
2024-07-11,Tomato,Yala,122.96,92.22,65.06,Stable
2024-07-12,Tomato,Yala,120.17,90.13,66.57,Stable
2024-07-13,Tomato,Yala,116.03,87.02,68.95,Stable
2024-07-14,Tomato,Yala,113.52,85.14,70.47,Stable
2024-07-15,Tomato,Yala,104.14,78.1,76.82,Stable
2024-07-16,Tomato,Yala,123.08,92.31,65.0,Stable
2024-07-17,Tomato,Yala,104.33,78.25,76.68,Stable
2024-07-18,Tomato,Yala,111.62,83.72,71.67,Stable
2024-07-19,Tomato,Yala,111.89,83.92,71.5,Stable
2024-07-20,Tomato,Yala,107.12,80.34,74.68,Stable
2024-07-21,Tomato,Yala,117.54,88.16,68.06,Stable
2024-07-22,Tomato,Yala,106.81,80.11,74.9,Stable
2024-07-23,Tomato,Yala,117.39,88.04,68.15,Stable
2024-07-24,Tomato,Yala,110.45,82.84,72.43,Stable
2024-07-25,Tomato,Yala,108.28,81.21,73.88,Stable
2024-07-26,Tomato,Yala,125.25,93.94,63.87,Stable
2024-07-27,Tomato,Yala,107.43,80.57,74.47,Stable
2024-07-28,Tomato,Yala,109.29,81.97,73.2,Stable
2024-07-29,Tomato,Yala,104.56,78.42,76.51,Stable
2024-07-30,Tomato,Yala,121.93,91.45,65.61,Stable
2024-07-31,Tomato,Yala,116.09,87.07,68.91,Stable
2024-08-01,Tomato,Yala,116.92,87.69,68.42,Stable
2024-08-02,Tomato,Yala,122.53,91.9,65.29,Stable
2024-08-03,Tomato,Yala,116.99,87.74,68.38,Stable
2024-08-04,Tomato,Yala,114.78,86.08,69.7,Stable
2024-08-05,Tomato,Yala,121.9,91.43,65.63,Stable
2024-08-06,Tomato,Yala,118.89,89.17,67.29,Stable
2024-08-07,Tomato,Yala,104.49,78.37,76.56,Stable
2024-08-08,Tomato,Yala,116.23,87.17,68.83,Stable
2024-08-09,Tomato,Yala,119.31,89.48,67.05,Stable
2024-08-10,Tomato,Yala,113.88,85.41,70.25,Stable
2024-08-11,Tomato,Yala,112.45,84.34,71.14,Stable
2024-08-12,Tomato,Yala,107.54,80.66,74.39,Stable
2024-08-13,Tomato,Yala,125.43,94.07,63.78,Stable
2024-08-14,Tomato,Yala,114.56,85.92,69.83,Stable
2024-08-15,Tomato,Yala,106.47,79.85,75.14,Stable
2024-08-16,Tomato,Yala,107.82,80.86,74.2,Stable
2024-08-17,Tomato,Yala,116.3,87.22,68.79,Stable
2024-08-18,Tomato,Yala,115.51,86.63,69.26,Stable
2024-08-19,Tomato,Yala,112.11,84.08,71.36,Stable
2024-08-20,Tomato,Yala,122.53,91.9,65.29,Stable
2024-08-21,Tomato,Yala,121.03,90.77,66.1,Stable
2024-08-22,Tomato,Yala,116.43,87.32,68.71,Stable
2024-08-23,Tomato,Yala,107.12,80.34,74.68,Stable
2024-08-24,Tomato,Yala,122.06,91.54,65.54,Stable
2024-08-25,Tomato,Yala,109.14,81.86,73.3,Stable
2024-08-26,Tomato,Yala,110.07,82.55,72.68,Stable
2024-08-27,Tomato,Yala,112.19,84.14,71.31,Stable
2024-08-28,Tomato,Yala,115.98,86.98,68.98,Stable
2024-08-29,Tomato,Yala,115.79,86.84,69.09,Stable
2024-08-30,Tomato,Yala,107.51,80.63,74.41,Stable
2024-08-31,Tomato,Yala,117.82,88.36,67.9,Stable
2024-09-01,Tomato,Off-season,38.2,28.65,104.71,Low
2024-09-02,Tomato,Off-season,35.7,26.78,112.03,Low
2024-09-03,Tomato,Off-season,40.35,30.26,99.14,Low
2024-09-04,Tomato,Off-season,40.73,30.55,98.2,Low
2024-09-05,Tomato,Off-season,36.83,27.62,108.61,Low
2024-09-06,Tomato,Off-season,36.78,27.58,108.74,Low
2024-09-07,Tomato,Off-season,40.26,30.2,99.36,Low
2024-09-08,Tomato,Off-season,34.58,25.94,115.69,Low
2024-09-09,Tomato,Off-season,40.84,30.63,97.94,Low
2024-09-10,Tomato,Off-season,35.73,26.8,111.95,Low
2024-09-11,Tomato,Off-season,36.62,27.46,109.22,Low
2024-09-12,Tomato,Off-season,38.9,29.17,102.83,Low
